"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TMK_MN004","402","18951206","3.7","5","4"
"TMK_MN004","402","18951207","2.2","5","4"
"TMK_MN004","402","18951208","1.5","5","4"
"TMK_MN004","402","18951209","2","5","4"
"TMK_MN004","402","18951210","4.5","5","4"
"TMK_MN004","402","18951211","4.6","5","4"
"TMK_MN004","402","18951212","2.1","5","4"
"TMK_MN004","402","18951213","1","5","4"
"TMK_MN004","402","18951214","1.4","5","4"
"TMK_MN004","402","18951215","1.1","5","4"
"TMK_MN004","402","18951216","0.7","5","4"
"TMK_MN004","402","18951217","-0.8","5","4"
"TMK_MN004","402","18951218","-0.4","5","4"
"TMK_MN004","402","18951219","-0.9","5","4"
"TMK_MN004","402","18951220","0.7","5","4"
"TMK_MN004","402","18951221","1.2","5","4"
"TMK_MN004","402","18951222","1.4","5","4"
"TMK_MN004","402","18951223","-0.8","5","4"
"TMK_MN004","402","18951224","-2.6","5","4"
"TMK_MN004","402","18951225","-6.9","5","4"
"TMK_MN004","402","18951226","-8.8","5","4"
"TMK_MN004","402","18951227","-3.7","5","4"
"TMK_MN004","402","18951228","-3","5","4"
"TMK_MN004","402","18951229","-6.4","5","4"
"TMK_MN004","402","18951230","-6.7","5","4"
"TMK_MN004","402","18951231","-3","5","4"
"TMK_MN004","402","18960101","-4.2","5","4"
"TMK_MN004","402","18960102","-6.7","5","4"
"TMK_MN004","402","18960103","1.6","5","4"
"TMK_MN004","402","18960104","1.2","5","4"
"TMK_MN004","402","18960105","1.1","5","4"
"TMK_MN004","402","18960106","-0.6","5","4"
"TMK_MN004","402","18960107","-1.1","5","4"
"TMK_MN004","402","18960108","0.4","5","4"
"TMK_MN004","402","18960109","-3.3","5","4"
"TMK_MN004","402","18960110","-5.6","5","4"
"TMK_MN004","402","18960111","-0.4","5","4"
"TMK_MN004","402","18960112","1.4","5","4"
"TMK_MN004","402","18960113","1.8","5","4"
"TMK_MN004","402","18960114","1.4","5","4"
"TMK_MN004","402","18960115","0.8","5","4"
"TMK_MN004","402","18960116","2","5","4"
"TMK_MN004","402","18960117","0.4","5","4"
"TMK_MN004","402","18960118","3.7","5","4"
"TMK_MN004","402","18960119","3.8","5","4"
"TMK_MN004","402","18960120","1.6","5","4"
"TMK_MN004","402","18960121","-0.4","5","4"
"TMK_MN004","402","18960122","0.5","5","4"
"TMK_MN004","402","18960123","2.1","5","4"
"TMK_MN004","402","18960124","0.5","5","4"
"TMK_MN004","402","18960125","0","5","4"
"TMK_MN004","402","18960126","-0.4","5","4"
"TMK_MN004","402","18960127","-4.4","5","4"
"TMK_MN004","402","18960128","-3.8","5","4"
"TMK_MN004","402","18960129","0","5","4"
"TMK_MN004","402","18960130","2.6","5","4"
"TMK_MN004","402","18960131","4.9","5","4"
"TMK_MN004","402","18960201","4.1","5","4"
"TMK_MN004","402","18960202","2.5","5","4"
"TMK_MN004","402","18960203","2.4","5","4"
"TMK_MN004","402","18960204","1.2","5","4"
"TMK_MN004","402","18960205","1.6","5","4"
"TMK_MN004","402","18960206","5.8","5","4"
"TMK_MN004","402","18960207","4.2","5","4"
"TMK_MN004","402","18960208","1.9","5","4"
"TMK_MN004","402","18960209","4.8","5","4"
"TMK_MN004","402","18960210","6.6","5","4"
"TMK_MN004","402","18960211","6.7","5","4"
"TMK_MN004","402","18960212","7.3","5","4"
"TMK_MN004","402","18960213","0.4","5","4"
"TMK_MN004","402","18960214","0.4","5","4"
"TMK_MN004","402","18960215","-1.8","5","4"
"TMK_MN004","402","18960216","-3.6","5","4"
"TMK_MN004","402","18960217","0.6","5","4"
"TMK_MN004","402","18960218","1.1","5","4"
"TMK_MN004","402","18960219","1.1","5","4"
"TMK_MN004","402","18960220","-1.2","5","4"
"TMK_MN004","402","18960221","-3.4","5","4"
"TMK_MN004","402","18960222","-2.5","5","4"
"TMK_MN004","402","18960223","-3.3","5","4"
"TMK_MN004","402","18960224","-4.2","5","4"
"TMK_MN004","402","18960225","-3.3","5","4"
"TMK_MN004","402","18960226","-1.5","5","4"
"TMK_MN004","402","18960227","0.1","5","4"
"TMK_MN004","402","18960228","2.2","5","4"
"TMK_MN004","402","18960229","-0.7","5","4"
"TMK_MN004","402","18960301","1","5","4"
"TMK_MN004","402","18960302","4.4","5","4"
"TMK_MN004","402","18960303","5.4","5","4"
"TMK_MN004","402","18960304","6.3","5","4"
"TMK_MN004","402","18960305","5.4","5","4"
"TMK_MN004","402","18960306","4.7","5","4"
"TMK_MN004","402","18960307","4.6","5","4"
"TMK_MN004","402","18960308","3.6","5","4"
"TMK_MN004","402","18960309","3.1","5","4"
"TMK_MN004","402","18960310","1.6","5","4"
"TMK_MN004","402","18960311","2.4","5","4"
"TMK_MN004","402","18960312","1.4","5","4"
"TMK_MN004","402","18960313","-0.6","5","4"
"TMK_MN004","402","18960314","-1.3","5","4"
"TMK_MN004","402","18960315","1.1","5","4"
"TMK_MN004","402","18960316","7.7","5","4"
"TMK_MN004","402","18960317","7.4","5","4"
"TMK_MN004","402","18960318","10.7","5","4"
"TMK_MN004","402","18960319","12.7","5","4"
"TMK_MN004","402","18960320","9.2","5","4"
"TMK_MN004","402","18960321","11.8","5","4"
"TMK_MN004","402","18960322","13.1","5","4"
"TMK_MN004","402","18960323","14.1","5","4"
"TMK_MN004","402","18960324","14.8","5","4"
"TMK_MN004","402","18960325","15.2","5","4"
"TMK_MN004","402","18960326","13.4","5","4"
"TMK_MN004","402","18960327","9","5","4"
"TMK_MN004","402","18960328","4.1","5","4"
"TMK_MN004","402","18960329","3.6","5","4"
"TMK_MN004","402","18960330","4.3","5","4"
"TMK_MN004","402","18960331","1.5","5","4"
"TMK_MN004","402","18960401","3.6","5","4"
"TMK_MN004","402","18960402","3","5","4"
"TMK_MN004","402","18960403","3.5","5","4"
"TMK_MN004","402","18960404","4.2","5","4"
"TMK_MN004","402","18960405","4.8","5","4"
"TMK_MN004","402","18960406","6.3","5","4"
"TMK_MN004","402","18960407","7.4","5","4"
"TMK_MN004","402","18960408","8.4","5","4"
"TMK_MN004","402","18960409","8.4","5","4"
"TMK_MN004","402","18960410","10.4","5","4"
"TMK_MN004","402","18960411","8.1","5","4"
"TMK_MN004","402","18960412","4.1","5","4"
"TMK_MN004","402","18960413","5.7","5","4"
"TMK_MN004","402","18960414","5.3","5","4"
"TMK_MN004","402","18960415","5.8","5","4"
"TMK_MN004","402","18960416","5.4","5","4"
"TMK_MN004","402","18960417","8.6","5","4"
"TMK_MN004","402","18960418","7.2","5","4"
"TMK_MN004","402","18960419","6.2","5","4"
"TMK_MN004","402","18960420","6.3","5","4"
"TMK_MN004","402","18960421","7.6","5","4"
"TMK_MN004","402","18960422","10.2","5","4"
"TMK_MN004","402","18960423","7.7","5","4"
"TMK_MN004","402","18960424","6.2","5","4"
"TMK_MN004","402","18960425","8.5","5","4"
"TMK_MN004","402","18960426","12.3","5","4"
"TMK_MN004","402","18960427","13.2","5","4"
"TMK_MN004","402","18960428","11.4","5","4"
"TMK_MN004","402","18960429","11.5","5","4"
"TMK_MN004","402","18960430","10.8","5","4"
"TMK_MN004","402","18960501","9.5","5","4"
"TMK_MN004","402","18960502","10","5","4"
"TMK_MN004","402","18960503","7.3","5","4"
"TMK_MN004","402","18960504","9","5","4"
"TMK_MN004","402","18960505","9.4","5","4"
"TMK_MN004","402","18960506","10.2","5","4"
"TMK_MN004","402","18960507","10.2","5","4"
"TMK_MN004","402","18960508","9.5","5","4"
"TMK_MN004","402","18960509","11.6","5","4"
"TMK_MN004","402","18960510","16.5","5","4"
"TMK_MN004","402","18960511","16.7","5","4"
"TMK_MN004","402","18960512","16.3","5","4"
"TMK_MN004","402","18960513","11.8","5","4"
"TMK_MN004","402","18960514","11.6","5","4"
"TMK_MN004","402","18960515","11.2","5","4"
"TMK_MN004","402","18960516","9.6","5","4"
"TMK_MN004","402","18960517","11.2","5","4"
"TMK_MN004","402","18960518","11.8","5","4"
"TMK_MN004","402","18960519","14.6","5","4"
"TMK_MN004","402","18960520","11.8","5","4"
"TMK_MN004","402","18960521","11.2","5","4"
"TMK_MN004","402","18960522","12","5","4"
"TMK_MN004","402","18960523","14","5","4"
"TMK_MN004","402","18960524","16.1","5","4"
"TMK_MN004","402","18960525","13.8","5","4"
"TMK_MN004","402","18960526","15.9","5","4"
"TMK_MN004","402","18960527","19","5","4"
"TMK_MN004","402","18960528","19.8","5","4"
"TMK_MN004","402","18960529","13","5","4"
"TMK_MN004","402","18960530","13","5","4"
"TMK_MN004","402","18960531","15","5","4"
"TMK_MN004","402","18960601","18.8","5","4"
"TMK_MN004","402","18960602","20.8","5","4"
"TMK_MN004","402","18960603","22.6","5","4"
"TMK_MN004","402","18960604","21.5","5","4"
"TMK_MN004","402","18960605","21","5","4"
"TMK_MN004","402","18960606","19.3","5","4"
"TMK_MN004","402","18960607","16.8","5","4"
"TMK_MN004","402","18960608","20.3","5","4"
"TMK_MN004","402","18960609","23.3","5","4"
"TMK_MN004","402","18960610","20.6","5","4"
"TMK_MN004","402","18960611","17.6","5","4"
"TMK_MN004","402","18960612","20","5","4"
"TMK_MN004","402","18960613","21.7","5","4"
"TMK_MN004","402","18960614","22.6","5","4"
"TMK_MN004","402","18960615","21.4","5","4"
"TMK_MN004","402","18960616","23.6","5","4"
"TMK_MN004","402","18960617","25.4","5","4"
"TMK_MN004","402","18960618","22.5","5","4"
"TMK_MN004","402","18960619","19.7","5","4"
"TMK_MN004","402","18960620","19.6","5","4"
"TMK_MN004","402","18960621","17.1","5","4"
"TMK_MN004","402","18960622","14.1","5","4"
"TMK_MN004","402","18960623","13.8","5","4"
"TMK_MN004","402","18960624","17.2","5","4"
"TMK_MN004","402","18960625","16.7","5","4"
"TMK_MN004","402","18960626","15.7","5","4"
"TMK_MN004","402","18960627","17.6","5","4"
"TMK_MN004","402","18960628","17.8","5","4"
"TMK_MN004","402","18960629","13.8","5","4"
"TMK_MN004","402","18960630","12.9","5","4"
"TMK_MN004","402","18960701","13.6","5","4"
"TMK_MN004","402","18960702","13.9","5","4"
"TMK_MN004","402","18960703","13.9","5","4"
"TMK_MN004","402","18960704","14.5","5","4"
"TMK_MN004","402","18960705","14.2","5","4"
"TMK_MN004","402","18960706","14.5","5","4"
"TMK_MN004","402","18960707","18","5","4"
"TMK_MN004","402","18960708","21.2","5","4"
"TMK_MN004","402","18960709","24.5","5","4"
"TMK_MN004","402","18960710","24.4","5","4"
"TMK_MN004","402","18960711","19","5","4"
"TMK_MN004","402","18960712","17","5","4"
"TMK_MN004","402","18960713","18.4","5","4"
"TMK_MN004","402","18960714","21.4","5","4"
"TMK_MN004","402","18960715","22.8","5","4"
"TMK_MN004","402","18960716","24.1","5","4"
"TMK_MN004","402","18960717","19.7","5","4"
"TMK_MN004","402","18960718","19.5","5","4"
"TMK_MN004","402","18960719","21.9","5","4"
"TMK_MN004","402","18960720","20","5","4"
"TMK_MN004","402","18960721","23.2","5","4"
"TMK_MN004","402","18960722","22.6","5","4"
"TMK_MN004","402","18960723","19.1","5","4"
"TMK_MN004","402","18960724","16.6","5","4"
"TMK_MN004","402","18960725","14.8","5","4"
"TMK_MN004","402","18960726","19.5","5","4"
"TMK_MN004","402","18960727","21.5","5","4"
"TMK_MN004","402","18960728","24.4","5","4"
"TMK_MN004","402","18960729","22","5","4"
"TMK_MN004","402","18960730","19.2","5","4"
"TMK_MN004","402","18960731","18.8","5","4"
"TMK_MN004","402","18960801","21.3","5","4"
"TMK_MN004","402","18960802","20.7","5","4"
"TMK_MN004","402","18960803","16.2","5","4"
"TMK_MN004","402","18960804","17.5","5","4"
"TMK_MN004","402","18960805","18","5","4"
"TMK_MN004","402","18960806","17.8","5","4"
"TMK_MN004","402","18960807","17.4","5","4"
"TMK_MN004","402","18960808","16.2","5","4"
"TMK_MN004","402","18960809","16.9","5","4"
"TMK_MN004","402","18960810","17.3","5","4"
"TMK_MN004","402","18960811","17.8","5","4"
"TMK_MN004","402","18960812","16.7","5","4"
"TMK_MN004","402","18960813","16.4","5","4"
"TMK_MN004","402","18960814","17.8","5","4"
"TMK_MN004","402","18960815","17.4","5","4"
"TMK_MN004","402","18960816","14.4","5","4"
"TMK_MN004","402","18960817","13.4","5","4"
"TMK_MN004","402","18960818","14.4","5","4"
"TMK_MN004","402","18960819","15.9","5","4"
"TMK_MN004","402","18960820","17.3","5","4"
"TMK_MN004","402","18960821","17.2","5","4"
"TMK_MN004","402","18960822","16.4","5","4"
"TMK_MN004","402","18960823","14.2","5","4"
"TMK_MN004","402","18960824","15.8","5","4"
"TMK_MN004","402","18960825","15","5","4"
"TMK_MN004","402","18960826","15","5","4"
"TMK_MN004","402","18960827","13.5","5","4"
"TMK_MN004","402","18960828","14.8","5","4"
"TMK_MN004","402","18960829","16.6","5","4"
"TMK_MN004","402","18960830","17.5","5","4"
"TMK_MN004","402","18960831","20","5","4"
"TMK_MN004","402","18960901","17.9","5","4"
"TMK_MN004","402","18960902","16.4","5","4"
"TMK_MN004","402","18960903","13.2","5","4"
"TMK_MN004","402","18960904","15.9","5","4"
"TMK_MN004","402","18960905","16.9","5","4"
"TMK_MN004","402","18960906","14.2","5","4"
"TMK_MN004","402","18960907","14.4","5","4"
"TMK_MN004","402","18960908","15","5","4"
"TMK_MN004","402","18960909","16.8","5","4"
"TMK_MN004","402","18960910","16","5","4"
"TMK_MN004","402","18960911","13.6","5","4"
"TMK_MN004","402","18960912","13.2","5","4"
"TMK_MN004","402","18960913","15.2","5","4"
"TMK_MN004","402","18960914","16.4","5","4"
"TMK_MN004","402","18960915","15.9","5","4"
"TMK_MN004","402","18960916","16.1","5","4"
"TMK_MN004","402","18960917","15.3","5","4"
"TMK_MN004","402","18960918","16.7","5","4"
"TMK_MN004","402","18960919","14.2","5","4"
"TMK_MN004","402","18960920","12.8","5","4"
"TMK_MN004","402","18960921","11.5","5","4"
"TMK_MN004","402","18960922","11.3","5","4"
"TMK_MN004","402","18960923","13.3","5","4"
"TMK_MN004","402","18960924","10.8","5","4"
"TMK_MN004","402","18960925","10.5","5","4"
"TMK_MN004","402","18960926","11.7","5","4"
"TMK_MN004","402","18960927","11.3","5","4"
"TMK_MN004","402","18960928","11.3","5","4"
"TMK_MN004","402","18960929","10.5","5","4"
"TMK_MN004","402","18960930","11.2","5","4"
"TMK_MN004","402","18961001","12.2","5","4"
"TMK_MN004","402","18961002","12","5","4"
"TMK_MN004","402","18961003","13.2","5","4"
"TMK_MN004","402","18961004","14.2","5","4"
"TMK_MN004","402","18961005","10.2","5","4"
"TMK_MN004","402","18961006","10.5","5","4"
"TMK_MN004","402","18961007","13.7","5","4"
"TMK_MN004","402","18961008","15.6","5","4"
"TMK_MN004","402","18961009","15.3","5","4"
"TMK_MN004","402","18961010","14.8","5","4"
"TMK_MN004","402","18961011","12.9","5","4"
"TMK_MN004","402","18961012","10.5","5","4"
"TMK_MN004","402","18961013","9.5","5","4"
"TMK_MN004","402","18961014","14.2","5","4"
"TMK_MN004","402","18961015","16.6","5","4"
"TMK_MN004","402","18961016","14.4","5","4"
"TMK_MN004","402","18961017","10.3","5","4"
"TMK_MN004","402","18961018","9.8","5","4"
"TMK_MN004","402","18961019","10.6","5","4"
"TMK_MN004","402","18961020","8.2","5","4"
"TMK_MN004","402","18961021","8.1","5","4"
"TMK_MN004","402","18961022","8.8","5","4"
"TMK_MN004","402","18961023","8.4","5","4"
"TMK_MN004","402","18961024","5.6","5","4"
"TMK_MN004","402","18961025","6.1","5","4"
"TMK_MN004","402","18961026","7.4","5","4"
"TMK_MN004","402","18961027","7.8","5","4"
"TMK_MN004","402","18961028","7.2","5","4"
"TMK_MN004","402","18961029","9.9","5","4"
"TMK_MN004","402","18961030","6.7","5","4"
"TMK_MN004","402","18961031","6.9","5","4"
"TMK_MN004","402","18961101","9.4","5","4"
"TMK_MN004","402","18961102","7","5","4"
"TMK_MN004","402","18961103","5.1","5","4"
"TMK_MN004","402","18961104","2.3","5","4"
"TMK_MN004","402","18961105","1.3","5","4"
"TMK_MN004","402","18961106","1.6","5","4"
"TMK_MN004","402","18961107","3.2","5","4"
"TMK_MN004","402","18961108","4.1","5","4"
"TMK_MN004","402","18961109","3","5","4"
"TMK_MN004","402","18961110","2.9","5","4"
"TMK_MN004","402","18961111","6.1","5","4"
"TMK_MN004","402","18961112","4.7","5","4"
"TMK_MN004","402","18961113","1.8","5","4"
"TMK_MN004","402","18961114","-0.3","5","4"
"TMK_MN004","402","18961115","0.3","5","4"
"TMK_MN004","402","18961116","0.9","5","4"
"TMK_MN004","402","18961117","-1.1","5","4"
"TMK_MN004","402","18961118","-1.6","5","4"
"TMK_MN004","402","18961119","1","5","4"
"TMK_MN004","402","18961120","2.9","5","4"
"TMK_MN004","402","18961121","3.6","5","4"
"TMK_MN004","402","18961122","3.6","5","4"
"TMK_MN004","402","18961123","3.1","5","4"
"TMK_MN004","402","18961124","2.2","5","4"
"TMK_MN004","402","18961125","0","5","4"
"TMK_MN004","402","18961126","-3.7","5","4"
"TMK_MN004","402","18961127","-4.1","5","4"
"TMK_MN004","402","18961128","-1.2","5","4"
"TMK_MN004","402","18961129","-2.4","5","4"
"TMK_MN004","402","18961130","1.4","5","4"
"TMK_MN004","402","18961201","1.5","5","4"
"TMK_MN004","402","18961202","-2.4","5","4"
"TMK_MN004","402","18961203","-4.3","5","4"
"TMK_MN004","402","18961204","-3.9","5","4"
"TMK_MN004","402","18961205","-3.4","5","4"
"TMK_MN004","402","18961206","-0.8","5","4"
"TMK_MN004","402","18961207","1.4","5","4"
"TMK_MN004","402","18961208","4","5","4"
"TMK_MN004","402","18961209","2.7","5","4"
"TMK_MN004","402","18961210","2.8","5","4"
"TMK_MN004","402","18961211","4.4","5","4"
"TMK_MN004","402","18961212","2.1","5","4"
"TMK_MN004","402","18961213","2.6","5","4"
"TMK_MN004","402","18961214","1.2","5","4"
"TMK_MN004","402","18961215","1","5","4"
"TMK_MN004","402","18961216","-1.5","5","4"
"TMK_MN004","402","18961217","-4.3","5","4"
"TMK_MN004","402","18961218","-6.4","5","4"
"TMK_MN004","402","18961219","-3.6","5","4"
"TMK_MN004","402","18961220","0","5","4"
"TMK_MN004","402","18961221","-0.3","5","4"
"TMK_MN004","402","18961222","-1.3","5","4"
"TMK_MN004","402","18961223","-0.4","5","4"
"TMK_MN004","402","18961224","-0.2","5","4"
"TMK_MN004","402","18961225","0.5","5","4"
"TMK_MN004","402","18961226","0.6","5","4"
"TMK_MN004","402","18961227","2.2","5","4"
"TMK_MN004","402","18961228","0.8","5","4"
"TMK_MN004","402","18961229","-1.6","5","4"
"TMK_MN004","402","18961230","-0.7","5","4"
"TMK_MN004","402","18961231","2","5","4"
"TMK_MN004","402","18970101","4.3","5","4"
"TMK_MN004","402","18970102","0.6","5","4"
"TMK_MN004","402","18970103","0.6","5","4"
"TMK_MN004","402","18970104","0.8","5","4"
"TMK_MN004","402","18970105","-1.8","5","4"
"TMK_MN004","402","18970106","-3.8","5","4"
"TMK_MN004","402","18970107","-6.6","5","4"
"TMK_MN004","402","18970108","-9.6","5","4"
"TMK_MN004","402","18970109","-7.3","5","4"
"TMK_MN004","402","18970110","-6.8","5","4"
"TMK_MN004","402","18970111","-7.8","5","4"
"TMK_MN004","402","18970112","-2","5","4"
"TMK_MN004","402","18970113","0.4","5","4"
"TMK_MN004","402","18970114","0.3","5","4"
"TMK_MN004","402","18970115","-1","5","4"
"TMK_MN004","402","18970116","0.3","5","4"
"TMK_MN004","402","18970117","1.2","5","4"
"TMK_MN004","402","18970118","0.2","5","4"
"TMK_MN004","402","18970119","-3.2","5","4"
"TMK_MN004","402","18970120","-6.1","5","4"
"TMK_MN004","402","18970121","-5.2","5","4"
"TMK_MN004","402","18970122","-4.8","5","4"
"TMK_MN004","402","18970123","-4.3","5","4"
"TMK_MN004","402","18970124","-2.1","5","4"
"TMK_MN004","402","18970125","-4.1","5","4"
"TMK_MN004","402","18970126","-4.6","5","4"
"TMK_MN004","402","18970127","0.2","5","4"
"TMK_MN004","402","18970128","-0.3","5","4"
"TMK_MN004","402","18970129","-3.4","5","4"
"TMK_MN004","402","18970130","-4.9","5","4"
"TMK_MN004","402","18970131","-7.4","5","4"
"TMK_MN004","402","18970201","-7.7","5","4"
"TMK_MN004","402","18970202","-2.6","5","4"
"TMK_MN004","402","18970203","-3.6","5","4"
"TMK_MN004","402","18970204","-3.6","5","4"
"TMK_MN004","402","18970205","-7","5","4"
"TMK_MN004","402","18970206","-3.2","5","4"
"TMK_MN004","402","18970207","-3.3","5","4"
"TMK_MN004","402","18970208","-6.2","5","4"
"TMK_MN004","402","18970209","-5.3","5","4"
"TMK_MN004","402","18970210","1.7","5","4"
"TMK_MN004","402","18970211","1.6","5","4"
"TMK_MN004","402","18970212","1","5","4"
"TMK_MN004","402","18970213","0.8","5","4"
"TMK_MN004","402","18970214","1.2","5","4"
"TMK_MN004","402","18970215","-4","5","4"
"TMK_MN004","402","18970216","-3.6","5","4"
"TMK_MN004","402","18970217","2.4","5","4"
"TMK_MN004","402","18970218","2.7","5","4"
"TMK_MN004","402","18970219","3","5","4"
"TMK_MN004","402","18970220","3.9","5","4"
"TMK_MN004","402","18970221","4.6","5","4"
"TMK_MN004","402","18970222","3.7","5","4"
"TMK_MN004","402","18970223","6.1","5","4"
"TMK_MN004","402","18970224","6","5","4"
"TMK_MN004","402","18970225","6.6","5","4"
"TMK_MN004","402","18970226","9.6","5","4"
"TMK_MN004","402","18970227","7.1","5","4"
"TMK_MN004","402","18970228","3.7","5","4"
"TMK_MN004","402","18970301","5.8","5","4"
"TMK_MN004","402","18970302","5","5","4"
"TMK_MN004","402","18970303","3.1","5","4"
"TMK_MN004","402","18970304","4.3","5","4"
"TMK_MN004","402","18970305","5.3","5","4"
"TMK_MN004","402","18970306","5.2","5","4"
"TMK_MN004","402","18970307","3.3","5","4"
"TMK_MN004","402","18970308","2.7","5","4"
"TMK_MN004","402","18970309","2.2","5","4"
"TMK_MN004","402","18970310","4.4","5","4"
"TMK_MN004","402","18970311","3.8","5","4"
"TMK_MN004","402","18970312","2.7","5","4"
"TMK_MN004","402","18970313","3.7","5","4"
"TMK_MN004","402","18970314","1.9","5","4"
"TMK_MN004","402","18970315","6.5","5","4"
"TMK_MN004","402","18970316","8.6","5","4"
"TMK_MN004","402","18970317","10.1","5","4"
"TMK_MN004","402","18970318","9.6","5","4"
"TMK_MN004","402","18970319","7.1","5","4"
"TMK_MN004","402","18970320","5.3","5","4"
"TMK_MN004","402","18970321","4.1","5","4"
"TMK_MN004","402","18970322","4.8","5","4"
"TMK_MN004","402","18970323","7.2","5","4"
"TMK_MN004","402","18970324","10.3","5","4"
"TMK_MN004","402","18970325","8.8","5","4"
"TMK_MN004","402","18970326","5.9","5","4"
"TMK_MN004","402","18970327","8.8","5","4"
"TMK_MN004","402","18970328","8.6","5","4"
"TMK_MN004","402","18970329","7.9","5","4"
"TMK_MN004","402","18970330","3.7","5","4"
"TMK_MN004","402","18970331","5.8","5","4"
"TMK_MN004","402","18970401","8.7","5","4"
"TMK_MN004","402","18970402","3","5","4"
"TMK_MN004","402","18970403","2.8","5","4"
"TMK_MN004","402","18970404","3.3","5","4"
"TMK_MN004","402","18970405","2.9","5","4"
"TMK_MN004","402","18970406","4.6","5","4"
"TMK_MN004","402","18970407","6.1","5","4"
"TMK_MN004","402","18970408","9","5","4"
"TMK_MN004","402","18970409","9.2","5","4"
"TMK_MN004","402","18970410","9.6","5","4"
"TMK_MN004","402","18970411","8.5","5","4"
"TMK_MN004","402","18970412","7.7","5","4"
"TMK_MN004","402","18970413","8.8","5","4"
"TMK_MN004","402","18970414","11.4","5","4"
"TMK_MN004","402","18970415","8.6","5","4"
"TMK_MN004","402","18970416","8.7","5","4"
"TMK_MN004","402","18970417","8.8","5","4"
"TMK_MN004","402","18970418","8.1","5","4"
"TMK_MN004","402","18970419","5.2","5","4"
"TMK_MN004","402","18970420","8.5","5","4"
"TMK_MN004","402","18970421","8.2","5","4"
"TMK_MN004","402","18970422","6.5","5","4"
"TMK_MN004","402","18970423","4.6","5","4"
"TMK_MN004","402","18970424","6.7","5","4"
"TMK_MN004","402","18970425","10.3","5","4"
"TMK_MN004","402","18970426","13.9","5","4"
"TMK_MN004","402","18970427","16.2","5","4"
"TMK_MN004","402","18970428","18.9","5","4"
"TMK_MN004","402","18970429","17.5","5","4"
"TMK_MN004","402","18970430","17.3","5","4"
"TMK_MN004","402","18970501","11.8","5","4"
"TMK_MN004","402","18970502","10","5","4"
"TMK_MN004","402","18970503","12.4","5","4"
"TMK_MN004","402","18970504","9.9","5","4"
"TMK_MN004","402","18970505","10.8","5","4"
"TMK_MN004","402","18970506","10.3","5","4"
"TMK_MN004","402","18970507","9.3","5","4"
"TMK_MN004","402","18970508","11.2","5","4"
"TMK_MN004","402","18970509","8.8","5","4"
"TMK_MN004","402","18970510","6.4","5","4"
"TMK_MN004","402","18970511","5.4","5","4"
"TMK_MN004","402","18970512","7.5","5","4"
"TMK_MN004","402","18970513","8.7","5","4"
"TMK_MN004","402","18970514","9.9","5","4"
"TMK_MN004","402","18970515","9.7","5","4"
"TMK_MN004","402","18970516","16.2","5","4"
"TMK_MN004","402","18970517","18.4","5","4"
"TMK_MN004","402","18970518","17.4","5","4"
"TMK_MN004","402","18970519","17","5","4"
"TMK_MN004","402","18970520","13.5","5","4"
"TMK_MN004","402","18970521","12","5","4"
"TMK_MN004","402","18970522","11.6","5","4"
"TMK_MN004","402","18970523","13.8","5","4"
"TMK_MN004","402","18970524","10.5","5","4"
"TMK_MN004","402","18970525","11.9","5","4"
"TMK_MN004","402","18970526","14.1","5","4"
"TMK_MN004","402","18970527","17.3","5","4"
"TMK_MN004","402","18970528","15.4","5","4"
"TMK_MN004","402","18970529","16.9","5","4"
"TMK_MN004","402","18970530","19.6","5","4"
"TMK_MN004","402","18970531","19.6","5","4"
"TMK_MN004","402","18970601","19.6","5","4"
"TMK_MN004","402","18970602","20.4","5","4"
"TMK_MN004","402","18970603","21.5","5","4"
"TMK_MN004","402","18970604","23","5","4"
"TMK_MN004","402","18970605","23.2","5","4"
"TMK_MN004","402","18970606","21.2","5","4"
"TMK_MN004","402","18970607","16.6","5","4"
"TMK_MN004","402","18970608","12.4","5","4"
"TMK_MN004","402","18970609","13.4","5","4"
"TMK_MN004","402","18970610","15.3","5","4"
"TMK_MN004","402","18970611","17.7","5","4"
"TMK_MN004","402","18970612","20.3","5","4"
"TMK_MN004","402","18970613","22.5","5","4"
"TMK_MN004","402","18970614","23.8","5","4"
"TMK_MN004","402","18970615","18.7","5","4"
"TMK_MN004","402","18970616","20.8","5","4"
"TMK_MN004","402","18970617","15.2","5","4"
"TMK_MN004","402","18970618","15","5","4"
"TMK_MN004","402","18970619","13.6","5","4"
"TMK_MN004","402","18970620","12.7","5","4"
"TMK_MN004","402","18970621","15.6","5","4"
"TMK_MN004","402","18970622","17.6","5","4"
"TMK_MN004","402","18970623","21.8","5","4"
"TMK_MN004","402","18970624","24.4","5","4"
"TMK_MN004","402","18970625","24.2","5","4"
"TMK_MN004","402","18970626","18.7","5","4"
"TMK_MN004","402","18970627","20.4","5","4"
"TMK_MN004","402","18970628","21.5","5","4"
"TMK_MN004","402","18970629","23.8","5","4"
"TMK_MN004","402","18970630","25.3","5","4"
"TMK_MN004","402","18970701","24.4","5","4"
"TMK_MN004","402","18970702","19.4","5","4"
"TMK_MN004","402","18970703","19.6","5","4"
"TMK_MN004","402","18970704","15.5","5","4"
"TMK_MN004","402","18970705","16","5","4"
"TMK_MN004","402","18970706","18.6","5","4"
"TMK_MN004","402","18970707","16.2","5","4"
"TMK_MN004","402","18970708","14.8","5","4"
"TMK_MN004","402","18970709","18.3","5","4"
